seed,draw,random_state,mean_type,success,optimizer_success,status,loglik,AIC,BIC,selection_eligible,selection_reason,param_shape_p,param_shape_n,param_sigma_p,param_sigma_n,param_c,param_rho_1,param_phi_1,param_rho_2,param_phi_2,selection_p_t_q05,selection_p_t_median,selection_p_t_q95,selection_n_t_q05,selection_n_t_median,selection_n_t_q95,selection_cond_var_q05,selection_cond_var_median,selection_cond_var_q95,selection_cond_skewness_q05,selection_cond_skewness_median,selection_cond_skewness_q95,selection_cond_excess_kurtosis_q05,selection_cond_excess_kurtosis_median,selection_cond_excess_kurtosis_q95
1,11,10011,"ARX(1,1)",True,True,0,-184.3961769623951,382.7923539247902,406.3868201216838,True,eligible,2.627471468102068,0.2810893686422026,0.2856891171195155,0.800363008489539,0.0559828256627923,0.3236908486607667,0.7378113282288928,,,2.627471468102068,2.627471468102068,2.627471468102068,0.2810893686422026,0.2810893686422026,0.2810893686422026,0.39451017350631734,0.39451017350631734,0.39451017350631734,-0.16569563706960155,-0.16569563706960155,-0.16569563706960155,0.7970780002868036,0.7970780002868036,0.7970780002868036
1,12,10012,"ARX(1,1)",True,True,0,-184.39618032835676,382.7923606567135,406.3868268536071,True,eligible,2.6266345231045003,0.2808412184124942,0.2857672075470294,0.80082452863934,0.0560132463757488,0.3237567544778436,0.7377212358109932,,,2.6266345231045003,2.6266345231045003,2.6266345231045003,0.2808412184124942,0.2808412184124942,0.2808412184124942,0.3946076535959906,0.3946076535959906,0.3946076535959906,-0.16587819817558447,-0.16587819817558447,-0.16587819817558447,0.7981446643342345,0.7981446643342345,0.7981446643342345
1,13,10013,"ARX(1,1)",True,True,0,-184.3961864306469,382.7923728612938,406.3868390581874,True,eligible,2.6259297173857745,0.2812761799242685,0.2857962048026302,0.7997127640863518,0.0561302477819341,0.3237899201920797,0.737578311141305,,,2.6259297173857745,2.6259297173857745,2.6259297173857745,0.2812761799242685,0.2812761799242685,0.2812761799242685,0.39437205952309656,0.39437205952309656,0.39437205952309656,-0.16511893556713247,-0.16511893556713247,-0.16511893556713247,0.7953860013745968,0.7953860013745968,0.7953860013745968
1,14,10014,"ARX(1,1)",True,True,0,-184.39617677352152,382.79235354704304,406.3868197439367,True,eligible,2.6277460627276694,0.2810618421076352,0.285684946506922,0.8003602697615609,0.0560061826098507,0.3236997583451115,0.7377999364370176,,,2.6277460627276694,2.6277460627276694,2.6277460627276694,0.2810618421076352,0.2810618421076352,0.2810618421076352,0.39450745844573265,0.39450745844573265,0.39450745844573265,-0.165657014097427,-0.165657014097427,-0.165657014097427,0.797005599100375,0.797005599100375,0.797005599100375
1,15,10015,"ARX(1,1)",True,True,0,-184.39618127167788,382.79236254335575,406.38682874024937,True,eligible,2.6297538626189225,0.2811890793650868,0.2855424912543087,0.800227874293208,0.0560391334259485,0.3236841722620604,0.7377877151807924,,,2.6297538626189225,2.6297538626189225,2.6297538626189225,0.2811890793650868,0.2811890793650868,0.2811890793650868,0.3944792505632192,0.3944792505632192,0.3944792505632192,-0.1657341497524789,-0.1657341497524789,-0.1657341497524789,0.7967316625891224,0.7967316625891224,0.7967316625891224
1,16,10016,"ARX(1,1)",True,True,0,-184.396177288404,382.792354576808,406.3868207737016,True,eligible,2.6279923031703523,0.2811916730559051,0.2856527978997531,0.8001080954299395,0.0560352722257533,0.3237527726790682,0.737680761850717,,,2.6279923031703523,2.6279923031703523,2.6279923031703523,0.2811916730559051,0.2811916730559051,0.2811916730559051,0.39444896390608186,0.39444896390608186,0.39444896390608186,-0.16554757443515156,-0.16554757443515156,-0.16554757443515156,0.7964157190001561,0.7964157190001561,0.7964157190001561
1,17,10017,"ARX(1,1)",True,True,0,-184.3961786568777,382.7923573137555,406.3868235106491,True,eligible,2.628395970794219,0.2810459286476809,0.2856532189173306,0.800491747576045,0.0560093181046679,0.3236804938656449,0.73782014065429,,,2.628395970794219,2.628395970794219,2.628395970794219,0.2810459286476809,0.2810459286476809,0.2810459286476809,0.3945618156366618,0.3945618156366618,0.3945618156366618,-0.16579326625065713,-0.16579326625065713,-0.16579326625065713,0.7974005196069249,0.7974005196069249,0.7974005196069249
1,18,10018,"ARX(1,1)",True,True,0,-184.3961783698984,382.7923567397968,406.3868229366904,True,eligible,2.6272936074612208,0.2811821609437103,0.2856990671485901,0.8001253171527833,0.0559839034147228,0.3237020528587287,0.7378447802864084,,,2.6272936074612208,2.6272936074612208,2.6272936074612208,0.2811821609437103,0.2811821609437103,0.2811821609437103,0.39446306689813837,0.39446306689813837,0.39446306689813837,-0.1655294766363113,-0.1655294766363113,-0.1655294766363113,0.79649196668497,0.79649196668497,0.79649196668497
1,19,10019,"ARX(1,1)",True,True,0,-184.39618153327683,382.79236306655366,406.3868292634473,True,eligible,2.626197468366558,0.2808040436017301,0.2857994221245604,0.8008056431049878,0.055976457567641,0.3237237917996217,0.7377912176242983,,,2.626197468366558,2.626197468366558,2.626197468366558,0.2808040436017301,0.2808040436017301,0.2808040436017301,0.39458798342269874,0.39458798342269874,0.39458798342269874,-0.16579854885392764,-0.16579854885392764,-0.16579854885392764,0.7980174657620538,0.7980174657620538,0.7980174657620538
1,20,10020,"ARX(1,1)",True,True,0,-184.39617759025535,382.7923551805108,406.3868213774044,True,eligible,2.6275318249509803,0.2809366823364053,0.2856867974607174,0.8005179339809573,0.0559978021665657,0.323686619845093,0.7378217922435755,,,2.6275318249509803,2.6275318249509803,2.6275318249509803,0.2809366823364053,0.2809366823364053,0.2809366823364053,0.3944834864147314,0.3944834864147314,0.3944834864147314,-0.16570656059563538,-0.16570656059563538,-0.16570656059563538,0.7972367884010187,0.7972367884010187,0.7972367884010187
1,21,10021,"ARX(1,1)",True,True,0,-184.39618025625924,382.7923605125185,406.3868267094121,True,eligible,2.627568300324818,0.2810439212692202,0.2856565514720149,0.8003644171517319,0.0558770552441672,0.3236898756121147,0.7378610208476553,,,2.627568300324818,2.627568300324818,2.627568300324818,0.2810439212692202,0.2810439212692202,0.2810439212692202,0.39444070861459446,0.39444070861459446,0.39444070861459446,-0.16568794036505782,-0.16568794036505782,-0.16568794036505782,0.7969269701418913,0.7969269701418913,0.7969269701418913
