model_id,distribution,distribution_label,mean_spec,mean_label,vol_family,vol_spec,vol_order,p,o,q,nobs,num_parameters,loglikelihood,aic,bic,persistence_proxy,stable_by_proxy,implied_initial_variance,implied_initial_variance_status,initialization_method,restart_attempts,valid_restart_attempts,optimizer_success,convergence_flag,covariance_type,selection_status,selected_checks_passed,resid_skewness,resid_excess_kurtosis,std_resid_skewness,std_resid_excess_kurtosis
M031,normal,Normal,ARX_2_1,"ARX(2,1)",GARCH,"GARCH(2,1)","(2,1)",2,0,1,215,8,-185.61572029659746,387.2314405931949,414.19654481821624,0.7840610614909904,True,0.7124624948964287,exact,arch_default,50,50,True,0,robust,passed_checks,True,-1.1863185835445735,9.39921881417061,0.013129911272818776,4.201159956159313
M034,normal,Normal,ARX_2_1,"ARX(2,1)",GARCH,"GARCH(2,2)","(2,2)",2,0,2,215,9,-185.61572029993584,389.2314405998717,419.56718285302065,0.7840602898126069,True,0.7124645884964373,exact,arch_default,50,50,True,0,robust,passed_checks,True,-1.186321544599227,9.399245078619044,0.013119163508626427,4.201179998064688
M026,normal,Normal,ARX_2_1,"ARX(2,1)",GJR-GARCH,"GJR-GARCH(1,1)","(1,1)",1,1,1,215,8,-183.7896997296819,383.5793994593638,410.5445036843851,0.912501326372289,True,0.6522242658776972,exact_under_symmetry,arch_default,50,50,True,0,robust,passed_checks,True,-0.9895581180548283,8.28053932067749,-0.18659005428691539,3.901129485591704
M029,normal,Normal,ARX_2_1,"ARX(2,1)",GJR-GARCH,"GJR-GARCH(1,2)","(1,2)",1,1,2,215,9,-183.78969972591491,385.57939945182983,415.9151417049788,0.9125051350928658,True,0.6522200677252931,exact_under_symmetry,arch_default,50,50,True,0,robust,passed_checks,True,-0.9895732093347519,8.280605010913344,-0.18659683751758463,3.9011438259084166
M032,normal,Normal,ARX_2_1,"ARX(2,1)",GJR-GARCH,"GJR-GARCH(2,1)","(2,1)",2,2,1,215,10,-176.63775630711405,373.2755126142281,406.9818928955047,0.7582559719292011,True,0.550276360725005,exact_under_symmetry,arch_default,50,50,True,0,robust,passed_checks,True,-1.1114201893838926,9.075423274800894,0.09439481217179499,2.953529293918961
M035,normal,Normal,ARX_2_1,"ARX(2,1)",GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",2,2,2,215,11,-176.63775629992764,375.2755125998553,412.3525309092596,0.7582557435184165,True,0.5502727976729552,exact_under_symmetry,arch_default,50,50,True,0,robust,passed_checks,True,-1.1114299888798302,9.075488151078938,0.09437444738352134,2.9535024143000204
M039,normal,Normal,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(1,1)","(1,1)",1,1,1,215,9,-182.868142158875,383.73628431775,414.07202657089897,0.9458040231725574,True,0.4251285351809502,proxy_from_log_variance,arch_default,50,48,True,0,robust,passed_checks,True,-1.1809645489686929,8.749582712812263,-0.4184169340017731,3.6771086857615387
M042,normal,Normal,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(1,2)","(1,2)",1,1,2,215,10,-182.8681421864354,385.7362843728708,419.4426646541474,0.9457979201769616,True,0.4251158492865744,proxy_from_log_variance,arch_default,50,49,True,0,robust,passed_checks,True,-1.1809895827694095,8.749715771691521,-0.41845766362208375,3.677195923441511
M045,normal,Normal,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(2,1)","(2,1)",2,2,1,215,11,-177.5297549523018,377.0595099046036,414.1365282140079,0.6914737665183572,True,0.314581420665069,proxy_from_log_variance,arch_default,50,50,True,0,robust,passed_checks,True,-1.051040175764561,8.718789323462772,-0.2747464733757118,3.2498451452385018
M048,normal,Normal,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(2,2)","(2,2)",2,2,2,215,12,-177.52975490361027,379.05950980722054,419.5071661447525,0.6914917137993206,True,0.31458320503747195,proxy_from_log_variance,arch_default,50,49,True,0,robust,passed_checks,True,-1.051049514120866,8.718808903311022,-0.2747552085373467,3.2498570736621097
M037,normal,Normal,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(1,1)","(1,1)",1,0,1,215,8,-188.83554535137387,393.67109070274773,420.63619492776905,1.0,False,,undefined_or_nonstationary,arch_default,50,0,True,0,robust,fallback_best_converged_no_checks_passed,False,-1.2404648849567592,9.324553279736547,-0.3484153061069769,4.587070056353669
M040,normal,Normal,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(1,2)","(1,2)",1,0,2,215,9,-188.83554535244997,395.67109070489994,426.0068329580489,1.0000000000000124,False,,undefined_or_nonstationary,arch_default,50,0,True,0,robust,fallback_best_converged_no_checks_passed,False,-1.2404680144189113,9.32457716731699,-0.3484218465900897,4.587137100274262
M043,normal,Normal,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(2,1)","(2,1)",2,0,1,215,9,-185.60737173108265,389.2147434621653,419.55048571531427,0.7869538865058678,True,0.7199433354929815,exact,arch_default,50,50,True,0,robust,passed_checks,True,-1.18640058739113,9.40623839280687,0.00782279539153963,4.216993622276998
M046,normal,Normal,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(2,2)","(2,2)",2,0,2,215,10,-185.60737173432932,391.21474346865864,424.92112374993525,0.7869645616670708,True,0.7199708659773352,exact,arch_default,50,50,True,0,robust,passed_checks,True,-1.1864024823585908,9.406255349634728,0.007825175615972445,4.217004826914252
M038,normal,Normal,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(1,1)","(1,1)",1,1,1,215,9,-183.7821096724627,385.5642193449254,415.89996159807436,0.9131706588217308,True,0.6520262564751687,exact_under_symmetry,arch_default,50,50,True,0,robust,passed_checks,True,-0.9908252414874622,8.287184574275464,-0.19308492544423977,3.8990028167576725
M041,normal,Normal,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(1,2)","(1,2)",1,1,2,215,10,-183.78210966933443,387.56421933866886,421.2705996199455,0.9131663082664254,True,0.6520027668210969,exact_under_symmetry,arch_default,50,50,True,0,robust,passed_checks,True,-0.9908263713743788,8.2871826259565,-0.19308394585284758,3.8990351212964285
M044,normal,Normal,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(2,1)","(2,1)",2,2,1,215,11,-176.56602612673805,375.1320522534761,412.2090705628804,0.7534252257727821,True,0.5459073089021191,exact_under_symmetry,arch_default,50,50,True,0,robust,passed_checks,True,-1.1039594603758898,9.072717205406793,0.08553281068863954,2.9505813234581595
M047,normal,Normal,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",2,2,2,215,12,-176.56602612789735,377.1320522557947,417.57970859332664,0.7534242635571479,True,0.5459042294117877,exact_under_symmetry,arch_default,50,50,True,0,robust,passed_checks,True,-1.1039582947904316,9.072705939514,0.08553436180693501,2.9505815809220906
M003,normal,Normal,Constant_anchor,Constant,EGARCH,"EGARCH(1,1)","(1,1)",1,1,1,215,4,-188.96959353489683,385.93918706979366,399.4217391823043,0.81931564404329,True,0.2898076184948348,proxy_from_log_variance,arch_default,50,50,True,0,robust,passed_checks,True,-0.7130723419826184,7.300579002752993,-0.46956371829842364,3.953029177259449
M006,normal,Normal,Constant_anchor,Constant,EGARCH,"EGARCH(1,2)","(1,2)",1,1,2,215,5,-188.96959353538233,387.93918707076466,404.792377211403,0.8193156536025078,True,0.2898067472605877,proxy_from_log_variance,arch_default,50,50,True,0,robust,passed_checks,True,-0.7130723419826184,7.300579002752993,-0.4695658236222771,3.953018100193624
M009,normal,Normal,Constant_anchor,Constant,EGARCH,"EGARCH(2,1)","(2,1)",2,2,1,215,6,-182.95161289521425,377.9032257904285,398.1270539591945,0.60304473275567,True,0.2744430622379846,proxy_from_log_variance,arch_default,50,50,True,0,robust,passed_checks,True,-0.7130723419826184,7.300579002752993,-0.272973621658042,2.771205876788237
M012,normal,Normal,Constant_anchor,Constant,EGARCH,"EGARCH(2,2)","(2,2)",2,2,2,215,7,-182.95161289811242,379.90322579622483,403.49769199311845,0.6030497472246733,True,0.2744421518533851,proxy_from_log_variance,arch_default,50,50,True,0,robust,passed_checks,True,-0.7130723419826184,7.300579002752993,-0.27297361705368467,2.771228068793219
M001,normal,Normal,Constant_anchor,Constant,GARCH,"GARCH(1,1)","(1,1)",1,0,1,215,3,-198.20145392308285,402.4029078461657,412.5148219305487,0.9524025424057543,True,1.4582662404760516,exact,arch_default,50,50,True,0,robust,passed_checks,True,-0.7130723419826184,7.300579002752993,-0.3142848862071234,6.149914861262452
M004,normal,Normal,Constant_anchor,Constant,GARCH,"GARCH(1,2)","(1,2)",1,0,2,215,4,-198.2014539230346,404.4029078460692,417.8854599585798,0.9524013445882862,True,1.4582242375099994,exact,arch_default,50,50,True,0,robust,passed_checks,True,-0.7130723419826184,7.300579002752993,-0.31428673233056886,6.149910106006338
M007,normal,Normal,Constant_anchor,Constant,GARCH,"GARCH(2,1)","(2,1)",2,0,1,215,4,-189.9000096459772,387.8000192919544,401.28257140446505,0.76911634969543,True,0.6657416999815916,exact,arch_default,50,50,True,0,robust,passed_checks,True,-0.7130723419826184,7.300579002752993,0.19879205258115895,3.320561919401383
M010,normal,Normal,Constant_anchor,Constant,GARCH,"GARCH(2,2)","(2,2)",2,0,2,215,5,-189.90000964651676,389.80001929303353,406.65320943367186,0.7691248590994755,True,0.665762524853535,exact,arch_default,50,50,True,0,robust,passed_checks,True,-0.7130723419826184,7.300579002752993,0.19879890547424778,3.320580923472587
M002,normal,Normal,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(1,1)","(1,1)",1,1,1,215,4,-189.89270782684991,387.78541565369983,401.26796776621046,0.8669769803842995,True,0.43072649888565995,exact_under_symmetry,arch_default,50,50,True,0,robust,passed_checks,True,-0.7130723419826184,7.300579002752993,-0.2467935751514147,3.745799585087479
M005,normal,Normal,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(1,2)","(1,2)",1,1,2,215,5,-189.89270782606474,389.7854156521295,406.6386057927678,0.8669781751054975,True,0.43073394445175855,exact_under_symmetry,arch_default,50,50,True,0,robust,passed_checks,True,-0.7130723419826184,7.300579002752993,-0.24678788075324007,3.7458054822050357
M008,normal,Normal,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(2,1)","(2,1)",2,2,1,215,6,-182.25195893017096,376.5039178603419,396.7277460291079,0.6751909660187537,True,0.38845471204536464,exact_under_symmetry,arch_default,50,50,True,0,robust,passed_checks,True,-0.7130723419826184,7.300579002752993,0.09445416767922975,2.7370717901011856
M011,normal,Normal,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",2,2,2,215,7,-182.25195892917083,378.50391785834165,402.0983840552353,0.6751936097762392,True,0.38844925018073306,exact_under_symmetry,arch_default,50,50,True,0,robust,passed_checks,True,-0.7130723419826184,7.300579002752993,0.0944538630517994,2.737088589420785
M063,studentst,Student's $t$,ARX_1_1,"ARX(1,1)",EGARCH,"EGARCH(1,1)","(1,1)",1,1,1,215,8,-171.07531041662395,358.1506208332479,385.1157250582692,0.7803174189264519,True,0.35055707430919425,proxy_from_log_variance,arch_default,50,50,True,0,robust,passed_checks,True,-0.9729555853331666,8.257780795396531,-0.34033749134720426,5.072310751015236
M066,studentst,Student's $t$,ARX_1_1,"ARX(1,1)",EGARCH,"EGARCH(1,2)","(1,2)",1,1,2,215,9,-171.075310583268,360.150621166536,390.48636341968495,0.780291572761263,True,0.35053922665977644,proxy_from_log_variance,arch_default,50,50,True,0,robust,passed_checks,True,-0.9729393541262014,8.257775115259077,-0.34035517305035967,5.072473941302912
M069,studentst,Student's $t$,ARX_1_1,"ARX(1,1)",EGARCH,"EGARCH(2,1)","(2,1)",2,2,1,215,10,-168.369251557202,356.738503114404,390.4448833956806,0.696904002602839,True,0.312045738261985,proxy_from_log_variance,arch_default,50,50,True,0,robust,passed_checks,True,-0.9664063467280656,8.25913433004295,-0.21081619644486696,3.561711150519603
M072,studentst,Student's $t$,ARX_1_1,"ARX(1,1)",EGARCH,"EGARCH(2,2)","(2,2)",2,2,2,215,11,-168.36925150724494,358.7385030144899,395.8155213238942,0.6968888653213958,True,0.31205784353791977,proxy_from_log_variance,arch_default,50,50,True,0,robust,passed_checks,True,-0.966411792220797,8.25913839083857,-0.21083421426367419,3.5616753023385535
M061,studentst,Student's $t$,ARX_1_1,"ARX(1,1)",GARCH,"GARCH(1,1)","(1,1)",1,0,1,215,7,-174.9174084924737,363.8348169849474,387.429283181841,0.9187930586655471,True,1.120503522067707,exact,arch_default,50,50,True,0,robust,passed_checks,True,-1.0019363594878146,8.276751574730138,-0.40418843075557953,6.417609273098268
M064,studentst,Student's $t$,ARX_1_1,"ARX(1,1)",GARCH,"GARCH(1,2)","(1,2)",1,0,2,215,8,-174.91740850336413,365.83481700672826,392.7999212317496,0.9187955667893044,True,1.1204614570285596,exact,arch_default,50,50,True,0,robust,passed_checks,True,-1.0019374554217952,8.276750463186636,-0.40415949458237216,6.417551676091541
M067,studentst,Student's $t$,ARX_1_1,"ARX(1,1)",GARCH,"GARCH(2,1)","(2,1)",2,0,1,215,8,-173.78901084259115,363.5780216851823,390.5431259102036,0.8090571872118393,True,0.8036046799410534,exact,arch_default,50,50,True,0,robust,passed_checks,True,-0.9921238070911074,8.249189636674442,0.003702606388882053,4.559024644738515
M070,studentst,Student's $t$,ARX_1_1,"ARX(1,1)",GARCH,"GARCH(2,2)","(2,2)",2,0,2,215,9,-173.789010844636,365.578021689272,395.913763942421,0.8090886231496601,True,0.80375021956491,exact,arch_default,50,50,True,0,robust,passed_checks,True,-0.9921182703746287,8.249186404298996,0.003722212096948306,4.559001622935943
M062,studentst,Student's $t$,ARX_1_1,"ARX(1,1)",GJR-GARCH,"GJR-GARCH(1,1)","(1,1)",1,1,1,215,8,-171.25398239173978,358.50796478347957,385.4730690085009,0.8913391280515787,True,0.642108401617426,exact_under_symmetry,arch_default,50,50,True,0,robust,passed_checks,True,-0.9631246429965623,8.246386715554346,-0.1241190276610618,4.719652668131237
M065,studentst,Student's $t$,ARX_1_1,"ARX(1,1)",GJR-GARCH,"GJR-GARCH(1,2)","(1,2)",1,1,2,215,9,-171.25398239774432,360.50796479548865,390.8437070486376,0.8913450598570091,True,0.6421168385940611,exact_under_symmetry,arch_default,50,50,True,0,robust,passed_checks,True,-0.9631206294368709,8.246383752136389,-0.12411320086636657,4.719690264416545
M068,studentst,Student's $t$,ARX_1_1,"ARX(1,1)",GJR-GARCH,"GJR-GARCH(2,1)","(2,1)",2,2,1,215,10,-168.54076880039426,357.0815376007885,390.78791788206513,0.7889485361599742,True,0.5532207108839079,exact_under_symmetry,arch_default,50,50,True,0,robust,passed_checks,True,-0.9503804073535295,8.179887365172371,0.21614104907220533,3.41505618432777
M071,studentst,Student's $t$,ARX_1_1,"ARX(1,1)",GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",2,2,2,215,11,-168.540768807657,359.081537615314,396.1585559247183,0.788945749167288,True,0.553229356065082,exact_under_symmetry,arch_default,50,50,True,0,robust,passed_checks,True,-0.9503808262934119,8.179885162609018,0.2161473173580111,3.415045201962581
M075,studentst,Student's $t$,ARX_2_1,"ARX(2,1)",EGARCH,"EGARCH(1,1)","(1,1)",1,1,1,215,9,-169.7106336456547,357.4212672913094,387.75700954445836,0.8093569811479553,True,0.3633322175294126,proxy_from_log_variance,arch_default,50,49,True,0,robust,passed_checks,True,-1.2164998809492975,9.566623983110404,-0.5639616988577124,6.186613335449692
M078,studentst,Student's $t$,ARX_2_1,"ARX(2,1)",EGARCH,"EGARCH(1,2)","(1,2)",1,1,2,215,10,-165.94653090834953,351.89306181669906,385.59944209797567,0.9612224442252154,True,0.14843893894754379,proxy_from_log_variance,arch_default,50,50,True,0,robust,passed_checks,True,-1.1752312730568606,8.717043256011825,-0.4051463594356034,2.6300072076673437
M081,studentst,Student's $t$,ARX_2_1,"ARX(2,1)",EGARCH,"EGARCH(2,1)","(2,1)",2,2,1,215,11,-167.5810480084055,357.162096016811,394.2391143262153,0.7448125629421414,True,0.323723269017687,proxy_from_log_variance,arch_default,50,50,True,0,robust,passed_checks,True,-1.1625347133904762,9.317773857794698,-0.3059450746445034,4.001302684303448
M084,studentst,Student's $t$,ARX_2_1,"ARX(2,1)",EGARCH,"EGARCH(2,2)","(2,2)",2,2,2,215,12,-167.58104800809582,359.16209601619164,399.6097523537236,0.7448038533992721,True,0.3237232572317002,proxy_from_log_variance,arch_default,50,49,True,0,robust,passed_checks,True,-1.16253407258187,9.31779925683413,-0.3059436707427837,4.001296546283835
M073,studentst,Student's $t$,ARX_2_1,"ARX(2,1)",GARCH,"GARCH(1,1)","(1,1)",1,0,1,215,8,-172.67637983306017,361.35275966612033,388.31786389114166,0.9496426037794914,True,1.440260573620487,exact,arch_default,50,50,True,0,robust,passed_checks,True,-1.2909215724558778,9.87495287222666,-0.7282188527218968,7.786901866901001
M076,studentst,Student's $t$,ARX_2_1,"ARX(2,1)",GARCH,"GARCH(1,2)","(1,2)",1,0,2,215,9,-172.67637983459196,363.3527596691839,393.6885019223329,0.9496395524206265,True,1.4401821741816312,exact,arch_default,50,50,True,0,robust,passed_checks,True,-1.2909256742515751,9.87495237290029,-0.7282213660447031,7.786893980028449
M079,studentst,Student's $t$,ARX_2_1,"ARX(2,1)",GARCH,"GARCH(2,1)","(2,1)",2,0,1,215,9,-171.97371982203373,361.94743964406746,392.2831818972164,0.825166015788087,True,0.8013110362156897,exact,arch_default,50,50,True,0,robust,passed_checks,True,-1.2695386398072168,9.748794171310164,-0.27583469492114304,5.301168500201035
M082,studentst,Student's $t$,ARX_2_1,"ARX(2,1)",GARCH,"GARCH(2,2)","(2,2)",2,0,2,215,10,-171.6976640803566,363.3953281607132,397.1017084419898,0.9013585740354386,True,1.1433121391953869,exact,arch_default,50,50,True,0,robust,passed_checks,True,-1.3032261965680334,9.960788873825663,-0.2848187464894618,5.545654318513753
M074,studentst,Student's $t$,ARX_2_1,"ARX(2,1)",GJR-GARCH,"GJR-GARCH(1,1)","(1,1)",1,1,1,215,9,-170.0718131392219,358.1436262784438,388.47936853159274,0.9160884424988194,True,0.7284998383341911,exact_under_symmetry,arch_default,50,50,True,0,robust,passed_checks,True,-1.2019610667786262,9.470220079181546,-0.340906549606407,5.831131814487021
M077,studentst,Student's $t$,ARX_2_1,"ARX(2,1)",GJR-GARCH,"GJR-GARCH(1,2)","(1,2)",1,1,2,215,10,-170.0718131367651,360.1436262735302,393.8500065548068,0.9160833581851953,True,0.7284225169118133,exact_under_symmetry,arch_default,50,50,True,0,robust,passed_checks,True,-1.2019593816302203,9.470229509403921,-0.3409283734248136,5.831109408992541
M080,studentst,Student's $t$,ARX_2_1,"ARX(2,1)",GJR-GARCH,"GJR-GARCH(2,1)","(2,1)",2,2,1,215,11,-167.49763832315506,356.9952766463101,394.0722949557144,0.8193081647560911,True,0.6065513985233165,exact_under_symmetry,arch_default,50,50,True,0,robust,passed_checks,True,-1.1770867649210368,9.31900292270786,0.06584164995733555,3.444231812279096
M083,studentst,Student's $t$,ARX_2_1,"ARX(2,1)",GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",2,2,2,215,12,-167.49763832691394,358.9952766538279,399.44293299135984,0.8192920975661921,True,0.606494207237507,exact_under_symmetry,arch_default,50,50,True,0,robust,passed_checks,True,-1.1770867074261535,9.318990286749477,0.06583588099028842,3.4442022201987896
M087,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(1,1)","(1,1)",1,1,1,215,10,-169.4442261316982,358.8884522633964,392.594832544673,0.8138744188515779,True,0.36264725418466126,proxy_from_log_variance,arch_default,50,50,True,0,robust,passed_checks,True,-1.23796118829412,9.636221168401283,-0.6026808160634936,6.333087820385117
M090,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(1,2)","(1,2)",1,1,2,215,11,-169.44422593141852,360.88845186283703,397.96547017224134,0.8138791404448769,True,0.3626285703008291,proxy_from_log_variance,arch_default,50,48,True,0,robust,passed_checks,True,-1.2379847151978627,9.636314927394883,-0.6027004682141279,6.333120466157023
M093,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(2,1)","(2,1)",2,2,1,215,12,-167.29556664087704,358.5911332817541,399.03878961928604,0.7555105390475897,True,0.3241458570575161,proxy_from_log_variance,arch_default,50,50,True,0,robust,passed_checks,True,-1.189871414623342,9.415875216491756,-0.34497014604347254,4.068883782564319
M096,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(2,2)","(2,2)",2,2,2,215,13,-167.29556664887247,360.59113329774493,404.40942766340453,0.7555260656366393,True,0.32414890653810313,proxy_from_log_variance,arch_default,50,50,True,0,robust,passed_checks,True,-1.1898848227441783,9.415980849891486,-0.34495907752904564,4.068812360451505
M085,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(1,1)","(1,1)",1,0,1,215,9,-172.50095744951886,363.00191489903773,393.3376571521867,0.9467376308487658,True,1.371498731805565,exact,arch_default,50,50,True,0,robust,passed_checks,True,-1.3063027699055978,9.932452386496484,-0.7719834465119015,7.96468405421729
M088,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(1,2)","(1,2)",1,0,2,215,10,-172.50095745576294,365.0019149115259,398.7082951928025,0.9467223730834764,True,1.3711091581044499,exact,arch_default,50,50,True,0,robust,passed_checks,True,-1.3062960537765922,9.932422502060732,-0.7719852830976345,7.964696574173624
M091,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(2,1)","(2,1)",2,0,1,215,10,-171.8786343452124,363.7572686904248,397.4636489717014,0.8097671495133245,True,0.7821352722468028,exact,arch_default,50,50,True,0,robust,passed_checks,True,-1.2678565550671845,9.729491661419294,-0.30418976889808114,5.351959433724147
M094,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(2,2)","(2,2)",2,0,2,215,11,-171.65176081317588,365.30352162635177,402.3805399357561,0.8990892078188373,True,1.1254934397763359,exact,arch_default,50,50,True,0,robust,passed_checks,True,-1.3090096053003908,9.976669192917205,-0.3174398983805203,5.6365180455574855
M086,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(1,1)","(1,1)",1,1,1,215,10,-169.99001795205868,359.98003590411736,393.68641618539397,0.914806570171554,True,0.7300743165312368,exact_under_symmetry,arch_default,50,50,True,0,robust,passed_checks,True,-1.2118679237018022,9.509913242755875,-0.37015086104556144,5.942273963539716
M089,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(1,2)","(1,2)",1,1,2,215,11,-169.99001794436782,361.98003588873564,399.05705419813995,0.9148036501614145,True,0.7300987088224755,exact_under_symmetry,arch_default,50,50,True,0,robust,passed_checks,True,-1.2118597937658737,9.509867475687084,-0.3701538360524631,5.9422262837548665
M092,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(2,1)","(2,1)",2,2,1,215,12,-167.3943687408126,358.7887374816252,399.2363938191572,0.8156391941241992,True,0.606807397484591,exact_under_symmetry,arch_default,50,50,True,0,robust,passed_checks,True,-1.1739691054765384,9.315254916163502,0.05501136035484475,3.4376903454112933
M095,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",2,2,2,215,13,-167.39436873360597,360.78873746721194,404.60703183287154,0.8156593197664626,True,0.6068560813471404,exact_under_symmetry,arch_default,50,50,True,0,robust,passed_checks,True,-1.1739714863392123,9.315257266272255,0.05500208260344577,3.437683846793661
M051,studentst,Student's $t$,Constant_anchor,Constant,EGARCH,"EGARCH(1,1)","(1,1)",1,1,1,215,5,-178.36406920609994,366.7281384121999,383.5813285528382,0.7897177555819305,True,0.30515862365667246,proxy_from_log_variance,arch_default,50,50,True,0,robust,passed_checks,True,-0.7130723419826184,7.300579002752993,-0.38775258684003056,4.617697055888383
M054,studentst,Student's $t$,Constant_anchor,Constant,EGARCH,"EGARCH(1,2)","(1,2)",1,1,2,215,6,-178.36406920665996,368.7281384133199,388.9519665820859,0.7897172398904102,True,0.30516270563612147,proxy_from_log_variance,arch_default,50,50,True,0,robust,passed_checks,True,-0.7130723419826184,7.300579002752993,-0.3877573516745404,4.617700786884297
M057,studentst,Student's $t$,Constant_anchor,Constant,EGARCH,"EGARCH(2,1)","(2,1)",2,2,1,215,7,-175.54350947438795,365.0870189487759,388.6814851456695,0.6636742739512712,True,0.27607224826668947,proxy_from_log_variance,arch_default,50,50,True,0,robust,passed_checks,True,-0.7130723419826184,7.300579002752993,-0.2389734245898967,3.477967216401696
M060,studentst,Student's $t$,Constant_anchor,Constant,EGARCH,"EGARCH(2,2)","(2,2)",2,2,2,215,8,-175.54350947552834,367.0870189510567,394.052123176078,0.663670109958377,True,0.27606968242030555,proxy_from_log_variance,arch_default,50,50,True,0,robust,passed_checks,True,-0.7130723419826184,7.300579002752993,-0.23896637730704798,3.477993479085484
M049,studentst,Student's $t$,Constant_anchor,Constant,GARCH,"GARCH(1,1)","(1,1)",1,0,1,215,4,-181.9941748092847,371.9883496185694,385.47090173108,1.0,False,,undefined_or_nonstationary,arch_default,50,0,True,0,robust,fallback_best_converged_no_checks_passed,False,-0.7130723419826184,7.300579002752993,-0.2292633395514121,6.708106072723972
M052,studentst,Student's $t$,Constant_anchor,Constant,GARCH,"GARCH(1,2)","(1,2)",1,0,2,215,5,-181.99417480961603,373.98834961923205,390.8415397598704,1.0000000000000029,False,,undefined_or_nonstationary,arch_default,50,0,True,0,robust,fallback_best_converged_no_checks_passed,False,-0.7130723419826184,7.300579002752993,-0.22925746438262581,6.7080921734139025
M055,studentst,Student's $t$,Constant_anchor,Constant,GARCH,"GARCH(2,1)","(2,1)",2,0,1,215,5,-179.88496775885088,369.76993551770175,386.6231256583401,0.9779004215419755,True,5.392434405238315,exact,arch_default,50,50,True,0,robust,passed_checks,True,-0.7130723419826184,7.300579002752993,0.3525029677051372,4.592589570091054
M058,studentst,Student's $t$,Constant_anchor,Constant,GARCH,"GARCH(2,2)","(2,2)",2,0,2,215,6,-179.8849677598701,371.7699355197402,391.9937636885062,0.9779053798279065,True,5.393634481706318,exact,arch_default,50,50,True,0,robust,passed_checks,True,-0.7130723419826184,7.300579002752993,0.352504671226831,4.592611203126973
M050,studentst,Student's $t$,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(1,1)","(1,1)",1,1,1,215,5,-178.69158660695982,367.38317321391963,384.23636335455797,0.9071459306157323,True,0.6847100604710771,exact_under_symmetry,arch_default,50,50,True,0,robust,passed_checks,True,-0.7130723419826184,7.300579002752993,-0.0658205632989747,4.630363063447993
M053,studentst,Student's $t$,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(1,2)","(1,2)",1,1,2,215,6,-178.6915866038898,369.3831732077796,389.60700137654555,0.9071509628617854,True,0.6847195623605447,exact_under_symmetry,arch_default,50,50,True,0,robust,passed_checks,True,-0.7130723419826184,7.300579002752993,-0.06581498324457022,4.630326998682102
M056,studentst,Student's $t$,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(2,1)","(2,1)",2,2,1,215,7,-174.816023698221,363.632047396442,387.2265135933356,0.8159718386942243,True,0.5583547447632833,exact_under_symmetry,arch_default,50,50,True,0,robust,passed_checks,True,-0.7130723419826184,7.300579002752993,0.2666760945859288,3.542328914771632
M059,studentst,Student's $t$,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",2,2,2,215,8,-174.8160237030267,365.6320474060534,392.5971516310747,0.8159718299610896,True,0.5583573229380443,exact_under_symmetry,arch_default,50,50,True,0,robust,passed_checks,True,-0.7130723419826184,7.300579002752993,0.2666792950265557,3.5423685605662767
