seed,draw,mean_type,success,status,loglik,AIC,BIC,stored_loglik,stored_AIC,stored_BIC,corrected_loglik,corrected_AIC,corrected_BIC,corrected_loglik_delta,selection_eligible,selection_reason,selection_shape_reference,selection_high_shape_density,selection_loglik_upper_threshold,selection_loglik_plausible,selection_variance_bound,selection_bounds_ok,selection_constraints_ok,selection_mean_stationary,selection_implied_variance_bounds_ok,selection_shape_max,selection_max_p_t,selection_max_n_t,selection_sigma_min,selection_persistence_p,selection_persistence_n,selection_uncond_var_ref,selection_cond_var_min,selection_cond_var_median,selection_cond_var_max,selection_cond_var_lower_min,selection_cond_var_lower_max,selection_cond_var_upper_min,selection_cond_var_upper_max
16,26,"ARX(1,1)",True,0,-171.31233731147285,364.6246746229457,401.70169293235,-171.31233731027038,364.6246746205408,401.70169292994507,-171.31233731147285,364.6246746229457,401.70169293235,-1.2024656825815327e-09,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,35.626379557488676,3.91332660017161,35.626379557488676,0.3135867966205769,0.9685520616328441,0.9992877578815117,0.005926646786460017,0.13038626165306583,0.26630347403011717,6.770451467823725,9.916641857187121e-08,1.4062826189243633e-06,99166.41857187121,1406282.6189243633
16,27,"ARX(1,1)",True,0,-172.03660718614282,366.07321437228563,403.15023268168994,-172.03660718442438,366.0732143688488,403.1502326782531,-172.03660718614282,366.07321437228563,403.15023268168994,-1.718433395581087e-09,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,24.13735476458267,24.13735476458267,19.56133214096199,0.2360697295755166,0.7385267036473405,0.9772822812539359,0.06382166116725255,0.1496165984568922,0.2542086388839227,7.40108801395482,9.454114124761214e-08,1.4117943060325952e-06,94541.14124761215,1411794.3060325952
16,28,"ARX(1,1)",True,0,-172.03668939598703,366.07337879197405,403.15039710137836,-172.0366893962013,366.0733787924026,403.1503971018069,-172.03668939598703,366.07337879197405,403.15039710137836,2.142712673958158e-10,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,24.282437915033956,24.282437915033956,19.62407723297062,0.2351533419188776,0.7395908036578269,0.9771666625549279,0.0634993851023574,0.14920781634291416,0.2537576287056529,7.388711576178625,9.446912466754816e-08,1.4114880910940783e-06,94469.12466754815,1411488.0910940783
16,29,"ARX(1,1)",True,0,-172.0364642008909,366.0729284017818,403.1499467111861,-172.03646420091428,366.07292840182856,403.1499467112329,-172.0364642008909,366.0729284017818,403.1499467111861,2.3391066861222498e-11,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,24.249535546154387,24.249535546154387,19.57374684447713,0.2354312368065559,0.7379717149494812,0.9770677617768805,0.0638880064480048,0.14954451562542678,0.25406236204895843,7.3937066156116,9.453071746047271e-08,1.4117373701469765e-06,94530.71746047272,1411737.3701469763
16,30,"ARX(1,1)",True,0,-161.5484093159479,345.0968186318958,382.1738369413001,-161.54840931593344,345.0968186318669,382.1738369412712,-161.5484093159479,345.0968186318958,382.1738369413001,-1.446665010007564e-11,True,eligible,200.0,True,-150.0,True,0.87,True,True,True,True,2103.4994306552016,2103.4994306552016,48.2539721636648,0.0104425381396391,0.8996476005545381,0.576579031666118,0.6576855719118998,0.767109754250898,0.8395785668459439,4.4015902692383095,9.969440005775965e-08,1.534241775946468e-06,99694.40005775966,1534241.7759464679
16,31,"ARX(1,1)",True,0,-172.0428300282978,366.0856600565956,403.1626783659999,-172.0428300211663,366.0856600423326,403.1626783517369,-172.0428300282978,366.0856600565956,403.1626783659999,-7.131490065148682e-09,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,24.535107325486567,24.535107325486567,18.769972960147427,0.2345139974413309,0.7358259881364781,0.9749322026184029,0.0657259887316109,0.15133376524985512,0.2557676370692341,7.457811748172548,9.456430093317036e-08,1.4115698874409788e-06,94564.30093317037,1411569.8874409788
16,32,"ARX(1,1)",True,0,-172.03661358325616,366.0732271665123,403.1502454759166,-172.0366135830189,366.0732271660378,403.1502454754421,-172.03661358325616,366.0732271665123,403.1502454759166,-2.3726443032501265e-10,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,24.395853344803996,24.395853344803996,19.47292361855363,0.2353848280534378,0.7373248199205713,0.9771924096783158,0.0640548074029269,0.14949899192077507,0.25418284815167663,7.402134441597653,9.455348923807558e-08,1.4119312250010218e-06,94553.48923807558,1411931.2250010218
16,33,"ARX(1,1)",True,0,-171.42388153365508,364.84776306731015,401.92478137671446,-171.42388153196512,364.84776306393024,401.92478137333455,-171.42388153365508,364.84776306731015,401.92478137671446,-1.6899548427318223e-09,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,27.744538001926546,4.798168860086451,27.744538001926546,0.3027506335972373,0.9603406414793558,0.9882650500146583,0.01264216056772936,0.13809198797571473,0.27586516681446854,6.746004354026281,9.886272995250586e-08,1.4083998925229069e-06,98862.72995250586,1408399.892522907
16,34,"ARX(1,1)",True,0,-171.37205719782412,364.74411439564824,401.82113270505255,-171.37205715774286,364.7441143154857,401.82113262489,-171.37205719782412,364.74411439564824,401.82113270505255,-4.0081260976876365e-08,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,28.411658079927342,3.9567820850161795,28.411658079927342,0.3075016651426331,0.9701304200382034,0.986052265274842,0.011418780091624833,0.1399993590589666,0.27421013157581986,6.6023196599832605,9.940544925263135e-08,1.4069787113768801e-06,99405.44925263134,1406978.71137688
16,35,"ARX(1,1)",True,0,-171.31249023295328,364.62498046590656,401.70199877531087,-171.31249023395543,364.62498046791086,401.7019987773152,-171.31249023295328,364.62498046590656,401.70199877531087,1.0021494745160453e-09,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,35.87507894731274,3.9108857655894727,35.87507894731274,0.3137306046159285,0.9685965552010781,0.999643550430571,0.005782168260432619,0.13023342167309002,0.26642734926103356,6.766985735746208,9.918460261536599e-08,1.406362918694268e-06,99184.60261536599,1406362.918694268
16,36,"ARX(1,1)",True,0,-171.41726822192868,364.83453644385736,401.91155475326167,-171.4172682216411,364.8345364432822,401.9115547526865,-171.41726822192868,364.83453644385736,401.91155475326167,-2.8757085601682775e-10,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,28.4426834246998,4.792206179378564,28.4426834246998,0.2990767226471869,0.9603335093843889,0.9872200974683742,0.012864051960783534,0.13719244151418572,0.2736872762497524,6.757635449047713,9.854245931867177e-08,1.4096115306758765e-06,98542.45931867177,1409611.5306758764
16,37,"ARX(1,1)",True,0,-172.0365774681809,366.0731549363618,403.1501732457661,-172.03657746725247,366.07315493450494,403.1501732439093,-172.0365774681809,366.0731549363618,403.1501732457661,-9.284235602535773e-10,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,24.391483483099694,24.391483483099694,19.65483184780537,0.2348480072289595,0.7381062944773918,0.9772217325425332,0.06366828233954006,0.14907401819518906,0.2536322718566256,7.398914947467482,9.451142643574496e-08,1.4116265982563762e-06,94511.42643574496,1411626.5982563763
16,38,"ARX(1,1)",True,0,-172.03687879307623,366.07375758615245,403.15077589555676,-172.03687879029292,366.0737575805858,403.1507758899901,-172.03687879307623,366.07375758615245,403.15077589555676,-2.783309582810034e-09,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,24.478988501455696,24.478988501455696,19.692248982621873,0.234532202857599,0.7367373971570789,0.9765517580403975,0.06426605741984076,0.1496596394911598,0.2540743137072396,7.39983790184333,9.451465351254675e-08,1.4114322481016232e-06,94514.65351254675,1411432.2481016233
16,39,"ARX(1,1)",True,0,-172.04223732270805,366.0844746454161,403.1614929548204,-172.04223732382331,366.0844746476466,403.1614929570509,-172.04223732270805,366.0844746454161,403.1614929548204,1.1152678780490533e-09,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,25.098509651299164,25.098509651299164,20.271825554945554,0.2333508748952893,0.7281164390174986,0.9771105085697959,0.06528429497048797,0.1489531690130036,0.25358166773957747,7.453643357629867,9.463792485243496e-08,1.4120408845516517e-06,94637.92485243495,1412040.8845516518
16,40,"ARX(1,1)",True,0,-171.33873945061183,364.67747890122365,401.75449721062796,-171.33873942632397,364.677478852648,401.75449716205225,-171.33873945061183,364.67747890122365,401.75449721062796,-2.4287857058880036e-08,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,39.046541573077526,4.053596922022044,39.046541573077526,0.3101806733333609,0.966309088732842,0.9999707830251271,0.005972220089637526,0.12834093775424849,0.2643826329801442,6.779873561448363,9.849435457865092e-08,1.4036788002978195e-06,98494.35457865092,1403678.8002978195
17,1,"ARX(1,1)",True,0,-172.03722868196786,366.0744573639357,403.15147567334003,-172.0372286819989,366.0744573639978,403.1514756734021,-172.03722868196786,366.0744573639357,403.15147567334003,3.1036506698001176e-11,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,23.79410944520083,23.79410944520083,19.857677081347745,0.2360885314091019,0.7398386386217842,0.97760478884704,0.06299793976747478,0.1490770640741105,0.25357273886363857,7.3895314509238945,9.452648521217202e-08,1.412017601439559e-06,94526.48521217202,1412017.6014395591
17,2,"ARX(1,1)",True,0,-171.32645918448057,364.65291836896114,401.72993667836545,-171.32645919012066,364.6529183802413,401.7299366896456,-171.32645918448057,364.65291836896114,401.72993667836545,5.6400892844976624e-09,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,36.481132234505964,4.098664796117328,36.481132234505964,0.3059124950303731,0.966675739404082,0.9973296756632608,0.006855508529818784,0.12943835627694433,0.2653447281657041,6.725052442219816,9.868533949749536e-08,1.4062059584974067e-06,98685.33949749536,1406205.9584974067
17,3,"ARX(1,1)",True,0,-171.32075475020127,364.64150950040255,401.71852780980686,-171.3207547993216,364.6415095986432,401.7185279080475,-171.32075475020127,364.64150950040255,401.71852780980686,4.912033091386547e-08,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,32.71710201405413,3.918394234763884,32.71710201405413,0.3135688854505587,0.9685699054597194,0.9955737278336603,0.007504525768381071,0.13377472785616173,0.2698769450127678,6.729378043213147,9.936229267793684e-08,1.4069956351509694e-06,99362.29267793684,1406995.6351509693
17,4,"ARX(1,1)",True,0,-172.03680613329485,366.0736122665897,403.150630575994,-172.03680613253937,366.07361226507874,403.1506305744831,-172.03680613329485,366.0736122665897,403.150630575994,-7.554774583695689e-10,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,24.615661869035804,24.615661869035804,19.595853141179056,0.2353043630483522,0.737579299477631,0.9772491054145795,0.06402947231144435,0.1491783456319361,0.2540876945937516,7.41161796808668,9.453990348339494e-08,1.4118701720323304e-06,94539.90348339494,1411870.1720323304
17,5,"ARX(1,1)",True,0,-172.0370181768472,366.0740363536944,403.1510546630987,-172.03701816005784,366.0740363201157,403.15105462952,-172.0370181768472,366.0740363536944,403.1510546630987,-1.6789357459856546e-08,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,24.187094510855143,24.187094510855143,19.286297007970813,0.2360774049836635,0.7387716092110899,0.9767756056940617,0.06418825891145294,0.15003440519551112,0.2547323286787808,7.398650857048091,9.443964384476071e-08,1.4117401078506992e-06,94439.6438447607,1411740.1078506992
17,6,"ARX(1,1)",True,0,-172.03653209998626,366.0730641999725,403.15008250937683,-172.03653209961726,366.0730641992345,403.1500825086388,-172.03653209998626,366.0730641999725,403.15008250937683,-3.6899905353493523e-10,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,24.095506187180945,24.095506187180945,19.646902792261272,0.2355559348170907,0.7385055345379617,0.9771613605855738,0.06364705811354687,0.14948301103736206,0.2539097937562987,7.386326042244351,9.452559253802025e-08,1.4117169999818593e-06,94525.59253802024,1411716.9999818592
17,7,"ARX(1,1)",True,0,-172.05614854813652,366.11229709627304,403.18931540567735,-172.0561484591011,366.1122969182022,403.1893152276065,-172.05614854813652,366.11229709627304,403.18931540567735,-8.903541015570227e-08,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,26.18641259378411,26.18641259378411,17.909893304432057,0.2318861983270485,0.7295394151568224,0.9736033543584284,0.06851026443070521,0.1527703266160531,0.2572461279704484,7.377018555987756,9.427741922172356e-08,1.4100868127316883e-06,94277.41922172355,1410086.8127316884
17,8,"ARX(1,1)",False,4,-68.68204990305944,159.36409980611887,196.44111811552315,-68.68204990320777,159.36409980641554,196.44111811581985,-68.68204990305944,159.36409980611887,196.44111811552315,1.4833290151727851e-10,False,optimizer did not converge,200.0,True,-150.0,False,0.87,True,True,True,True,526.4631642998083,526.4631642998083,82.86874319841984,0.0666192757676554,0.9488905997785707,0.9234795894010759,0.3658660149952335,3.5105911378305854,3.650434012235003,5.889890912621287,1.1354781651464578e-07,1.4148126256537728e-06,113547.81651464578,1414812.6256537728
17,9,"ARX(1,1)",True,0,-172.03667669346385,366.0733533869277,403.150371696332,-172.03667669346848,366.07335338693696,403.15037169634127,-172.03667669346385,366.0733533869277,403.150371696332,4.632738637155853e-12,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,23.959421575239762,23.959421575239762,19.619653661242964,0.2356471817299057,0.7395841243881385,0.9771641622688141,0.06340139428587223,0.1495360403317875,0.25392789092746576,7.37410391399953,9.454330177519223e-08,1.4119449542134724e-06,94543.30177519223,1411944.9542134723
17,10,"ARX(1,1)",True,0,-172.03647971682454,366.0729594336491,403.1499777430534,-172.036479716974,366.072959433948,403.1499777433523,-172.03647971682454,366.0729594336491,403.1499777430534,1.4944134818506427e-10,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,24.184334385116646,24.184334385116646,19.558931985733995,0.2355748183831262,0.7382740155864334,0.9770627366504957,0.06382935933011927,0.14958318176669466,0.25409752885274905,7.391817813063357,9.453340914830755e-08,1.411786644709837e-06,94533.40914830755,1411786.644709837
17,11,"ARX(1,1)",True,0,-172.03705601361065,366.0741120272213,403.1511303366256,-172.03705601078966,366.0741120215793,403.1511303309836,-172.03705601361065,366.0741120272213,403.1511303366256,-2.8209967695147498e-09,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,24.282618555685865,24.282618555685865,19.314456814565645,0.2359186066731075,0.7360193968526455,0.9770066398497947,0.06465920821827625,0.15029869894176007,0.254737672456391,7.411680708275947,9.464736712232626e-08,1.4118270360374679e-06,94647.36712232625,1411827.036037468
17,12,"ARX(1,1)",True,0,-171.31238722056347,364.62477444112693,401.70179275053124,-171.31238722058282,364.6247744411656,401.70179275057,-171.31238722056347,364.62477444112693,401.70179275053124,1.935518412210513e-11,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,35.84264834623233,3.9291994062199844,35.84264834623233,0.313035884206699,0.9683983363795293,0.9995192386523875,0.005848844872917691,0.12999754699231278,0.2661050179558638,6.770223594969475,9.912476541071356e-08,1.406240987243907e-06,99124.76541071356,1406240.987243907
17,13,"ARX(1,1)",True,0,-172.03647228772758,366.07294457545515,403.14996288485946,-172.0364722887943,366.0729445775886,403.1499628869929,-172.03647228772758,366.07294457545515,403.14996288485946,1.0667235983419232e-09,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,24.32947531400414,24.32947531400414,19.587400632093665,0.2354294966073633,0.7380197794907221,0.9771124253664003,0.06389137770778111,0.14943046256463866,0.25403570761950245,7.398169123353821,9.451990695191388e-08,1.4117040126166706e-06,94519.90695191389,1411704.0126166707
17,14,"ARX(1,1)",True,0,-171.313040152081,364.626080304162,401.7030986135663,-171.31304015231183,364.62608030462366,401.703098614028,-171.313040152081,364.626080304162,401.7030986135663,2.3084112399374135e-10,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,35.57634372930334,3.9488032984432473,35.57634372930334,0.312749936760802,0.9681741173601122,0.9992280288377673,0.006006884926884823,0.13021992213081732,0.26704186795821433,6.746590098787786,9.910813240358947e-08,1.406025379909826e-06,99108.13240358946,1406025.3799098262
17,15,"ARX(1,1)",True,0,-171.31234630237043,364.62469260474086,401.70171091414517,-171.3123463017438,364.6246926034876,401.7017109128919,-171.31234630237043,364.62469260474086,401.70171091414517,-6.266418495215476e-10,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,35.85521374894389,3.9142052262093943,35.85521374894389,0.3136302715309277,0.9685187429294947,0.9995993938536625,0.005807836742055331,0.13012703399636463,0.2660153806317951,6.774760276230969,9.915668525696582e-08,1.4061541867308624e-06,99156.68525696582,1406154.1867308624
17,16,"ARX(1,1)",True,0,-172.0364797907214,366.0729595814428,403.1499778908471,-172.03647979045812,366.0729595809162,403.1499778903205,-172.0364797907214,366.0729595814428,403.1499778908471,-2.632702944538323e-10,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,24.3000128963863,24.3000128963863,19.614410465357818,0.2353943935415827,0.7379161333616534,0.9770762090248514,0.06388640332445901,0.1494461681541875,0.254015280579189,7.394999205931322,9.450859361193315e-08,1.4116776212296982e-06,94508.59361193315,1411677.6212296982
17,17,"ARX(1,1)",True,0,-172.0364740412865,366.072948082573,403.14996639197733,-172.03647404123643,366.07294808247286,403.1499663918772,-172.0364740412865,366.072948082573,403.14996639197733,-5.007905201637186e-11,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,24.373766661520754,24.373766661520754,19.55178057022684,0.2352951121222088,0.737745755474625,0.976987071506811,0.0640255356269614,0.1495517069603884,0.2541516771357283,7.398754514817751,9.452420855155087e-08,1.4117460500760739e-06,94524.20855155087,1411746.050076074
17,18,"ARX(1,1)",True,0,-172.04185133741242,366.08370267482485,403.16072098422916,-172.04185133691396,366.08370267382793,403.1607209832322,-172.04185133741242,366.08370267482485,403.16072098422916,-4.984599399904255e-10,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,25.72953044717176,25.72953044717176,19.72160769109178,0.2336900522516201,0.7282314717400342,0.9761625222314104,0.0665460390989041,0.1500365187059569,0.2549398199096994,7.453203506410846,9.46291147056442e-08,1.411586851383125e-06,94629.11470564421,1411586.8513831252
17,19,"ARX(1,1)",True,0,-171.3207345242634,364.6414690485268,401.7184873579311,-171.32073452434005,364.6414690486801,401.7184873580844,-171.3207345242634,364.6414690485268,401.7184873579311,7.665335033379961e-11,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,33.3215765879341,3.9011838875474076,33.3215765879341,0.3133375604003609,0.9688956038476177,0.9958241292553358,0.007308817686553775,0.1330959864048968,0.26798576011785813,6.78580631303283,9.933651734041575e-08,1.4065278592605308e-06,99336.51734041575,1406527.859260531
17,20,"ARX(1,1)",True,0,-171.31233526659219,364.62467053318437,401.7016888425887,-171.31233526631922,364.6246705326385,401.7016888420428,-171.31233526659219,364.62467053318437,401.7016888425887,-2.729620973696001e-10,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,35.80294035256878,3.917047225204909,35.80294035256878,0.3134385404202107,0.968518507730252,0.999475881978303,0.0058534541342859965,0.13019178458181882,0.26617946635708745,6.770051618001547,9.91549326449639e-08,1.4062473946600478e-06,99154.9326449639,1406247.3946600477
17,21,"ARX(1,1)",True,0,-172.03677932983294,366.0735586596659,403.1505769690702,-172.03677931268402,366.073558625368,403.1505769347724,-172.03677932983294,366.0735586596659,403.1505769690702,-1.7148920505860588e-08,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,24.53557198547158,24.53557198547158,19.432830596191625,0.2352932030537514,0.7360008284776268,0.9769967615194199,0.06451944946586637,0.14982391051364446,0.25446501621841033,7.405156542011522,9.458089492523666e-08,1.411883032654918e-06,94580.89492523666,1411883.032654918
17,22,"ARX(1,1)",True,0,-172.03669658645072,366.07339317290143,403.15041148230574,-172.03669658940342,366.0733931788069,403.1504114882112,-172.03669658645072,366.07339317290143,403.15041148230574,2.952702971015242e-09,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,24.48830875753859,24.48830875753859,19.536044201221923,0.2347810594023676,0.7375049021405141,0.9768575950578653,0.06387781730139867,0.14911703454868708,0.2538011468676126,7.3956730097849155,9.445615438880645e-08,1.4117208036426574e-06,94456.15438880645,1411720.8036426574
17,23,"ARX(1,1)",True,0,-171.3123312239317,364.6246624478634,401.7016807572677,-171.312331223731,364.624662447462,401.7016807568663,-171.3123312239317,364.6246624478634,401.7016807572677,-2.006856902880827e-10,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,35.70933473611511,3.9125546632593737,35.70933473611511,0.3136276497857093,0.9685602844964505,0.9993790786530508,0.0058898852930128285,0.13033758266420706,0.26623417048845516,6.771612083756736,9.917474466780112e-08,1.4062533987861484e-06,99174.74466780112,1406253.3987861483
17,24,"ARX(1,1)",True,0,-172.03646241518805,366.0729248303761,403.1499431397804,-172.0364624151959,366.0729248303918,403.1499431397961,-172.03646241518805,366.0729248303761,403.1499431397804,7.844391802791506e-12,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,24.266141175674214,24.266141175674214,19.559387068449954,0.2354254837712665,0.7379366406168164,0.9770208837229526,0.06393185467249989,0.14957591180828048,0.25411058557089594,7.394886508560859,9.45305281131303e-08,1.4117430192943167e-06,94530.5281131303,1411743.0192943169
17,25,"ARX(1,1)",True,0,-171.312328668899,364.624657337798,401.7016756472023,-171.31232866842163,364.62465733684326,401.7016756462476,-171.312328668899,364.624657337798,401.7016756472023,-4.773710315930657e-10,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,35.68832539865526,3.9149882490110106,35.68832539865526,0.3135998227417652,0.9685173687310743,0.999385884520166,0.005894392010651411,0.13031883457189217,0.26631240274250456,6.770630707345401,9.916449273214452e-08,1.4062684014588537e-06,99164.49273214451,1406268.4014588536
17,26,"ARX(1,1)",True,0,-171.44254484912517,364.88508969825034,401.96210800765465,-171.44254486838918,364.8850897367784,401.96210804618266,-171.44254484912517,364.88508969825034,401.96210800765465,1.9264007278252393e-08,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,31.606191935075483,4.976437600079428,31.606191935075483,0.2942322707861519,0.958886502239907,0.9901426086472389,0.01141617424255179,0.1331997296283864,0.26560911187361763,6.897657207392817,9.861020958350694e-08,1.4129877270406513e-06,98610.20958350695,1412987.7270406515
17,27,"ARX(1,1)",True,0,-172.03647761536254,366.0729552307251,403.1499735401294,-172.03647761676586,366.0729552335317,403.149973542936,-172.03647761536254,366.0729552307251,403.1499735401294,1.4033219031261979e-09,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,24.28432909350305,24.28432909350305,19.618130246732463,0.235347719231462,0.7380318188938192,0.9771391056490866,0.0638165671338964,0.14940878716345957,0.2539486543351614,7.393240611853704,9.452393817909307e-08,1.4116899385812127e-06,94523.93817909306,1411689.9385812127
17,28,"ARX(1,1)",True,0,-172.03819256703164,366.0763851340633,403.1534034434676,-172.0381925669284,366.0763851338568,403.1534034432611,-172.03819256703164,366.0763851340633,403.1534034434676,-1.0325607036065776e-10,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,24.576054597612355,24.576054597612355,18.923832797572206,0.2349965142441507,0.7400841408411073,0.9766825158896415,0.06407922131239738,0.14989587712722113,0.25451197996759634,7.390819156248428,9.458435575082063e-08,1.411638611815e-06,94584.35575082064,1411638.611815
17,29,"ARX(1,1)",True,0,-171.34577342660788,364.69154685321575,401.76856516262006,-171.34577342746934,364.6915468549387,401.768565164343,-171.34577342660788,364.69154685321575,401.76856516262006,8.614620128355455e-10,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,30.329027324078123,3.88532154014263,30.329027324078123,0.3142053319938215,0.9691734646912956,0.9900830516281702,0.009940286947561747,0.1393793923806358,0.2739252700487054,6.680706994617561,9.966705381526201e-08,1.4070894373966848e-06,99667.053815262,1407089.4373966847
17,30,"ARX(1,1)",False,4,-170.31006900824198,362.62013801648396,399.6971563258883,-170.31006900821882,362.6201380164376,399.697156325842,-170.31006900824198,362.62013801648396,399.6971563258883,-2.3163693185779266e-11,False,optimizer did not converge,200.0,False,-150.0,True,0.87,True,True,True,True,102.48037672151517,102.48037672151517,55.466612505875354,0.1041060655779318,0.7027856731991469,0.9104441543092209,0.10365438008221574,0.19002323910183783,0.2762832617643646,7.43322082341737,9.380700367309472e-08,1.3963682621024928e-06,93807.00367309472,1396368.2621024929
17,31,"ARX(1,1)",True,0,-172.03646129530387,366.07292259060773,403.14994090001204,-172.03646129501135,366.0729225900227,403.149940899427,-172.03646129530387,366.07292259060773,403.14994090001204,-2.9251623345771804e-10,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,24.298403179214386,24.298403179214386,19.567571333856158,0.2353944254568262,0.7378846963366137,0.9770582392586111,0.06393504540575654,0.1495268836600512,0.25408635019911985,7.3972476982025945,9.452912543163211e-08,1.4117316729325732e-06,94529.12543163211,1411731.6729325734
17,32,"ARX(1,1)",True,0,-172.0428329869009,366.0856659738018,403.1626842832061,-172.0428329905884,366.0856659811768,403.1626842905811,-172.0428329869009,366.0856659738018,403.1626842832061,3.687517846628907e-09,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,26.45818484086227,26.45818484086227,19.521271736816,0.2322899797809734,0.7291828399540204,0.976637244093062,0.06635732576602417,0.14897722238899758,0.25435382961587527,7.49345605844351,9.451280549322422e-08,1.410963626953045e-06,94512.80549322422,1410963.626953045
17,33,"ARX(1,1)",True,0,-172.03909587840917,366.07819175681834,403.15521006622265,-172.0390958716652,366.0781917433304,403.15521005273473,-172.03909587840917,366.07819175681834,403.15521006622265,-6.743960057065124e-09,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,25.53761837425832,25.53761837425832,19.55631668445466,0.2335071776710694,0.732151819635029,0.9766831931955614,0.06547349446130711,0.14935241419250622,0.2543361092617532,7.431531056879264,9.449632138617164e-08,1.4114061726703007e-06,94496.32138617165,1411406.1726703006
17,34,"ARX(1,1)",True,0,-172.0365090576555,366.073018115311,403.1500364247153,-172.03650905742427,366.0730181148485,403.1500364242529,-172.0365090576555,366.073018115311,403.1500364247153,-2.31239027925767e-10,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,24.439249136547993,24.439249136547993,19.564536183523817,0.235196661560762,0.7369919496970884,0.9770115956593239,0.06414618138164549,0.14948718551177728,0.2541170474923565,7.404935470507539,9.451324257338631e-08,1.4116738785904924e-06,94513.2425733863,1411673.8785904923
17,35,"ARX(1,1)",True,0,-172.03678939713672,366.07357879427343,403.15059710367774,-172.03678939719526,366.0735787943905,403.1505971037949,-172.03678939713672,366.07357879427343,403.15059710367774,5.854872142663226e-11,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,23.933553030047896,23.933553030047896,19.4916084257896,0.235755387205865,0.7402207438042582,0.9768896347149031,0.06351765275988765,0.14981179202278352,0.2541617808727139,7.381975859367116,9.45396109494896e-08,1.4118120513391058e-06,94539.61094948961,1411812.0513391057
17,36,"ARX(1,1)",True,0,-171.40039936324217,364.80079872648435,401.87781703588865,-171.40039936324135,364.8007987264827,401.877817035887,-171.40039936324217,364.80079872648435,401.87781703588865,-8.242295734817162e-13,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,23.97449580629774,3.7862699883583746,23.97449580629774,0.3191606658740374,0.970701609933329,0.9865893827097802,0.01187184730572911,0.14412391359395738,0.28240062872810856,6.48545472426245,9.953493674945457e-08,1.4042162135708643e-06,99534.93674945457,1404216.2135708642
17,37,"ARX(1,1)",True,0,-172.0364620010508,366.0729240021016,403.1499423115059,-172.03646200094596,366.0729240018919,403.1499423112962,-172.0364620010508,366.0729240021016,403.1499423115059,-1.0484768608876038e-10,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,24.29817738086107,24.29817738086107,19.56201371177247,0.2353705639611233,0.737779051198941,0.9770193958256024,0.06396850468783803,0.14956583874587914,0.2541073922526049,7.396460991050462,9.453214401519665e-08,1.4117385106884621e-06,94532.14401519665,1411738.510688462
